date_time,temp,pm2_5,aqi,ozone
2024-01-04 12:00:00,41.5,5.71875,45.0,0.0287852675
2024-01-04 13:00:00,41.5,5.6359375,44.75,0.028765435089285713
2024-01-04 14:00:00,43.0,5.553125,44.5,0.028745602678571427
2024-01-04 15:00:00,44.0,5.4703125,44.25,0.028725770267857144
2024-01-04 16:00:00,43.0,5.3875,44.0,0.028705937857142858
2024-01-04 17:00:00,39.5,5.385416666625,43.75,0.02868610544642857
2024-01-04 18:00:00,36.0,5.38333333325,43.5,0.028666273035714285
2024-01-04 19:00:00,34.0,5.381249999875,43.25,0.028646440625
2024-01-04 20:00:00,32.5,5.3791666665,43.0,0.028626608214285715
2024-01-04 21:00:00,30.5,5.377083333125,42.75,0.02860677580357143
2024-01-04 22:00:00,29.5,5.37499999975,42.5,0.028586943392857143
2024-01-04 23:00:00,28.5,5.3729166663750005,42.25,0.028567110982142856
2024-01-05 00:00:00,28.0,5.370833333,42.0,0.02854727857142857
2024-01-05 01:00:00,27.5,5.046614583,42.0,0.028527446160714287
2024-01-05 02:00:00,27.0,4.722395833,42.0,0.02850761375
2024-01-05 03:00:00,26.5,4.398177083,42.0,0.028487781339285714
2024-01-05 04:00:00,26.0,4.073958333,42.0,0.028467948928571428
2024-01-05 05:00:00,26.0,3.749739583,42.0,0.02844811651785714
2024-01-05 06:00:00,26.5,3.425520833,42.0,0.028428284107142855
2024-01-05 07:00:00,27.0,3.101302083,42.0,0.028408451696428572
2024-01-05 08:00:00,29.0,2.777083333,42.0,0.028388619285714286
2024-01-05 09:00:00,34.0,3.001302083,42.0,0.028368786875
2024-01-05 10:00:00,40.0,3.225520833,42.0,0.028348954464285713
2024-01-05 11:00:00,43.5,3.4497395830000004,42.0,0.028329122053571427
2024-01-05 12:00:00,45.5,3.6739583330000003,42.0,0.028309289642857144
2024-01-05 13:00:00,47.0,3.898177083,42.0,0.028289457232142858
2024-01-05 14:00:00,47.5,4.122395833000001,42.0,0.02826962482142857
2024-01-05 15:00:00,48.5,4.346614583,42.0,0.028249792410714285
2024-01-05 16:00:00,47.0,4.570833333,42.0,0.02822996
2024-01-05 17:00:00,44.0,4.597395833,42.0,0.028210127589285712
2024-01-05 18:00:00,43.0,4.623958333,42.0,0.02819029517857143
2024-01-05 19:00:00,42.0,4.650520833,42.0,0.028170462767857143
2024-01-05 20:00:00,42.5,4.677083333000001,42.0,0.028150630357142856
2024-01-05 21:00:00,42.5,4.703645833,42.0,0.02813079794642857
2024-01-05 22:00:00,42.5,4.730208333,42.0,0.028110965535714287
2024-01-05 23:00:00,42.0,4.756770833,42.0,0.028091133125
2024-01-06 00:00:00,42.5,4.783333333,42.0,0.028071300714285714
2024-01-06 01:00:00,42.0,4.661979166375,41.833333333333336,0.028051468303571428
2024-01-06 02:00:00,42.5,4.5406249997499994,41.666666666666664,0.02803163589285714
2024-01-06 03:00:00,43.0,4.419270833125,41.5,0.028011803482142855
2024-01-06 04:00:00,43.5,4.2979166665,41.333333333333336,0.027991971071428572
2024-01-06 05:00:00,44.5,4.176562499875,41.166666666666664,0.027972138660714286
2024-01-06 06:00:00,44.5,4.05520833325,41.0,0.02795230625
2024-01-06 07:00:00,44.0,3.9338541666249998,40.833333333333336,0.027932473839285713
2024-01-06 08:00:00,44.5,3.8125,40.666666666666664,0.027912641428571427
2024-01-06 09:00:00,44.5,4.077604166625,40.5,0.027892809017857144
2024-01-06 10:00:00,45.0,4.34270833325,40.333333333333336,0.027872976607142858
2024-01-06 11:00:00,47.0,4.607812499875,40.166666666666664,0.02785314419642857
2024-01-06 12:00:00,49.5,4.8729166665,40.0,0.027833311785714285
2024-01-06 13:00:00,50.0,5.138020833125,39.833333333333336,0.027813479375
2024-01-06 14:00:00,49.5,5.40312499975,39.666666666666664,0.027793646964285712
2024-01-06 15:00:00,48.0,5.668229166375,39.5,0.02777381455357143
2024-01-06 16:00:00,47.0,5.933333333,39.333333333333336,0.027753982142857143
2024-01-06 17:00:00,46.0,5.6776041663750005,39.166666666666664,0.027734149732142856
2024-01-06 18:00:00,44.5,5.42187499975,39.0,0.02771431732142857
2024-01-06 19:00:00,44.0,5.166145833125,38.833333333333336,0.027694484910714287
2024-01-06 20:00:00,43.5,4.9104166665,38.666666666666664,0.0276746525
2024-01-06 21:00:00,42.5,4.654687499875,38.5,0.027654820089285714
2024-01-06 22:00:00,43.0,4.39895833325,38.333333333333336,0.027634987678571428
2024-01-06 23:00:00,43.0,4.143229166625,38.166666666666664,0.02761515526785714
2024-01-07 00:00:00,41.5,3.8875,38.0,0.027595322857142855
2024-01-07 01:00:00,40.5,3.7354166666250004,37.958333333333336,0.027575490446428572
2024-01-07 02:00:00,39.5,3.58333333325,37.916666666666664,0.027555658035714286
2024-01-07 03:00:00,38.5,3.431249999875,37.875,0.027535825625
2024-01-07 04:00:00,37.5,3.2791666665,37.833333333333336,0.027515993214285713
2024-01-07 05:00:00,37.0,3.1270833331250003,37.791666666666664,0.027496160803571427
2024-01-07 06:00:00,37.5,2.97499999975,37.75,0.027476328392857144
2024-01-07 07:00:00,34.5,2.822916666375,37.708333333333336,0.027456495982142858
2024-01-07 08:00:00,34.5,2.670833333,37.666666666666664,0.02743666357142857
2024-01-07 09:00:00,36.5,3.080729166375,37.625,0.027416831160714285
2024-01-07 10:00:00,38.0,3.49062499975,37.583333333333336,0.02739699875
2024-01-07 11:00:00,39.0,3.9005208331250003,37.541666666666664,0.027377166339285712
2024-01-07 12:00:00,40.5,4.3104166665,37.5,0.02735733392857143
2024-01-07 13:00:00,41.5,4.720312499875,37.458333333333336,0.027337501517857143
2024-01-07 14:00:00,42.0,5.13020833325,37.416666666666664,0.027317669107142856
2024-01-07 15:00:00,41.0,5.540104166625,37.375,0.02729783669642857
2024-01-07 16:00:00,39.5,5.95,37.333333333333336,0.027278004285714287
2024-01-07 17:00:00,37.5,5.7875000000000005,37.291666666666664,0.027258171875
2024-01-07 18:00:00,35.5,5.625,37.25,0.027238339464285714
2024-01-07 19:00:00,34.5,5.4625,37.208333333333336,0.027218507053571428
2024-01-07 20:00:00,33.5,5.300000000000001,37.166666666666664,0.02719867464285714
2024-01-07 21:00:00,33.5,5.1375,37.125,0.027178842232142855
2024-01-07 22:00:00,32.5,4.9750000000000005,37.083333333333336,0.027159009821428572
2024-01-07 23:00:00,33.0,4.8125,37.041666666666664,0.027139177410714286
2024-01-08 00:00:00,32.5,4.65,37.0,0.027119345
2024-01-08 01:00:00,32.5,4.460416666625,37.541666666666664,0.027118884398809523
2024-01-08 02:00:00,33.5,4.270833333250001,38.083333333333336,0.027118423797619046
2024-01-08 03:00:00,33.0,4.081249999875,38.625,0.02711796319642857
2024-01-08 04:00:00,33.0,3.8916666665,39.166666666666664,0.027117502595238097
2024-01-08 05:00:00,33.0,3.702083333125,39.708333333333336,0.02711704199404762
2024-01-08 06:00:00,32.5,3.51249999975,40.25,0.027116581392857143
2024-01-08 07:00:00,33.0,3.322916666375,40.791666666666664,0.027116120791666667
2024-01-08 08:00:00,34.0,3.133333333,41.333333333333336,0.02711566019047619
2024-01-08 09:00:00,36.5,3.22187499975,41.875,0.027115199589285714
2024-01-08 10:00:00,39.0,3.3104166665,42.416666666666664,0.027114738988095237
2024-01-08 11:00:00,41.5,3.39895833325,42.958333333333336,0.02711427838690476
2024-01-08 12:00:00,43.5,3.4875,43.5,0.027113817785714284
2024-01-08 13:00:00,44.5,3.57604166675,44.041666666666664,0.02711335718452381
2024-01-08 14:00:00,45.0,3.6645833335,44.583333333333336,0.027112896583333334
2024-01-08 15:00:00,45.0,3.7531250002500003,45.125,0.027112435982142857
2024-01-08 16:00:00,43.5,3.841666667,45.666666666666664,0.02711197538095238
2024-01-08 17:00:00,42.5,3.7437500002500004,46.208333333333336,0.027111514779761904
2024-01-08 18:00:00,42.5,3.6458333335,46.75,0.027111054178571427
2024-01-08 19:00:00,42.0,3.54791666675,47.29166666666667,0.02711059357738095
2024-01-08 20:00:00,42.0,3.45,47.833333333333336,0.027110132976190478
2024-01-08 21:00:00,42.0,3.3520833332500004,48.375,0.027109672375
2024-01-08 22:00:00,42.0,3.2541666665,48.91666666666667,0.027109211773809525
2024-01-08 23:00:00,42.0,3.15624999975,49.458333333333336,0.027108751172619048
2024-01-09 00:00:00,42.5,3.058333333,50.0,0.02710829057142857
2024-01-09 01:00:00,42.5,3.358854166375,50.125,0.027107829970238095
2024-01-09 02:00:00,42.0,3.6593749997500002,50.25,0.027107369369047618
2024-01-09 03:00:00,42.5,3.9598958331250005,50.375,0.02710690876785714
2024-01-09 04:00:00,43.0,4.2604166665,50.5,0.027106448166666665
2024-01-09 05:00:00,44.0,4.560937499875,50.625,0.02710598756547619
2024-01-09 06:00:00,44.5,4.861458333250001,50.75,0.027105526964285715
2024-01-09 07:00:00,44.5,5.161979166625001,50.875,0.02710506636309524
2024-01-09 08:00:00,45.0,5.4625,51.0,0.027104605761904762
2024-01-09 09:00:00,47.0,5.539583333375,51.125,0.027104145160714285
2024-01-09 10:00:00,48.5,5.6166666667500005,51.25,0.02710368455952381
2024-01-09 11:00:00,49.5,5.693750000125,51.375,0.027103223958333332
2024-01-09 12:00:00,50.0,5.770833333500001,51.5,0.02710276335714286
2024-01-09 13:00:00,49.5,5.847916666875,51.625,0.027102302755952382
2024-01-09 14:00:00,48.5,5.92500000025,51.75,0.027101842154761906
2024-01-09 15:00:00,47.5,6.002083333625,51.875,0.02710138155357143
2024-01-09 16:00:00,47.0,6.079166667,52.0,0.027100920952380952
2024-01-09 17:00:00,41.0,6.235416667,52.125,0.027100460351190476
2024-01-09 18:00:00,41.0,6.391666667,52.25,0.02709999975
2024-01-09 19:00:00,41.5,6.547916667,52.375,0.027099539148809523
2024-01-09 20:00:00,42.5,6.704166667,52.5,0.027099078547619046
2024-01-09 21:00:00,43.5,6.860416667,52.625,0.027098617946428573
2024-01-09 22:00:00,45.0,7.016666667,52.75,0.027098157345238096
2024-01-09 23:00:00,46.0,7.172916667,52.875,0.02709769674404762
2024-01-10 00:00:00,46.0,7.329166667,53.0,0.027097236142857143
2024-01-10 01:00:00,46.5,6.886979167,52.958333333333336,0.027096775541666666
2024-01-10 02:00:00,48.0,6.444791667,52.916666666666664,0.02709631494047619
2024-01-10 03:00:00,47.5,6.002604167,52.875,0.027095854339285713
2024-01-10 04:00:00,47.5,5.560416667,52.833333333333336,0.02709539373809524
2024-01-10 05:00:00,47.5,5.118229167,52.791666666666664,0.027094933136904763
2024-01-10 06:00:00,47.5,4.676041667,52.75,0.027094472535714287
2024-01-10 07:00:00,47.5,4.2338541670000005,52.708333333333336,0.02709401193452381
2024-01-10 08:00:00,45.0,3.791666667,52.666666666666664,0.027093551333333334
2024-01-10 09:00:00,46.0,4.2203125002499995,52.625,0.027093090732142857
2024-01-10 10:00:00,46.5,4.6489583334999995,52.583333333333336,0.02709263013095238
2024-01-10 11:00:00,47.5,5.07760416675,52.541666666666664,0.027092169529761904
2024-01-10 12:00:00,48.5,5.50625,52.5,0.027091708928571427
2024-01-10 13:00:00,48.5,5.93489583325,52.458333333333336,0.027091248327380954
2024-01-10 14:00:00,49.0,6.3635416665,52.416666666666664,0.027090787726190477
2024-01-10 15:00:00,47.5,6.79218749975,52.375,0.027090327125
2024-01-10 16:00:00,47.0,7.220833333,52.333333333333336,0.027089866523809524
2024-01-10 17:00:00,46.0,7.180729166375,52.291666666666664,0.027089405922619048
2024-01-10 18:00:00,43.5,7.14062499975,52.25,0.02708894532142857
2024-01-10 19:00:00,41.5,7.100520833125,52.208333333333336,0.027088484720238094
2024-01-10 20:00:00,41.0,7.0604166665,52.166666666666664,0.02708802411904762
2024-01-10 21:00:00,40.0,7.020312499875001,52.125,0.027087563517857145
2024-01-10 22:00:00,39.0,6.98020833325,52.083333333333336,0.027087102916666668
2024-01-10 23:00:00,38.0,6.940104166625,52.041666666666664,0.02708664231547619
2024-01-11 00:00:00,37.5,6.9,52.0,0.027086181714285715
2024-01-11 01:00:00,37.0,6.49765625,51.75,0.027085721113095238
2024-01-11 02:00:00,36.0,6.0953125,51.5,0.02708526051190476
2024-01-11 03:00:00,35.5,5.69296875,51.25,0.027084799910714285
2024-01-11 04:00:00,36.0,5.290625,51.0,0.02708433930952381
2024-01-11 05:00:00,36.0,4.88828125,50.75,0.027083878708333335
2024-01-11 06:00:00,36.0,4.4859375,50.5,0.02708341810714286
2024-01-11 07:00:00,35.5,4.08359375,50.25,0.027082957505952382
2024-01-11 08:00:00,37.5,3.68125,50.0,0.027082496904761905
2024-01-11 09:00:00,39.0,3.9309895833749997,49.75,0.02708203630357143
2024-01-11 10:00:00,41.5,4.18072916675,49.5,0.027081575702380952
2024-01-11 11:00:00,44.0,4.430468750125,49.25,0.027081115101190475
2024-01-11 12:00:00,46.0,4.6802083334999995,49.0,0.027080654500000002
2024-01-11 13:00:00,45.5,4.929947916874999,48.75,0.027080193898809526
2024-01-11 14:00:00,47.0,5.179687500249999,48.5,0.02707973329761905
2024-01-11 15:00:00,46.5,5.429427083625,48.25,0.027079272696428573
2024-01-11 16:00:00,45.5,5.679166667,48.0,0.027078812095238096
2024-01-11 17:00:00,44.5,5.424479166999999,47.75,0.02707835149404762
2024-01-11 18:00:00,43.5,5.169791667,47.5,0.027077890892857143
2024-01-11 19:00:00,43.0,4.915104167,47.25,0.027077430291666666
2024-01-11 20:00:00,42.0,4.660416667,47.0,0.02707696969047619
2024-01-11 21:00:00,41.5,4.405729167,46.75,0.027076509089285716
2024-01-11 22:00:00,41.0,4.151041666999999,46.5,0.02707604848809524
2024-01-11 23:00:00,41.0,3.896354167,46.25,0.027075587886904763
2024-01-12 00:00:00,41.5,3.641666667,46.0,0.027075127285714286
2024-01-12 01:00:00,42.0,3.621354167,46.416666666666664,0.02707466668452381
2024-01-12 02:00:00,42.0,3.601041667,46.833333333333336,0.027074206083333333
2024-01-12 03:00:00,43.0,3.580729167,47.25,0.027073745482142857
2024-01-12 04:00:00,43.5,3.560416667,47.666666666666664,0.027073284880952384
2024-01-12 05:00:00,44.0,3.540104167,48.083333333333336,0.027072824279761907
2024-01-12 06:00:00,44.5,3.519791667,48.5,0.02707236367857143
2024-01-12 07:00:00,44.5,3.499479167,48.916666666666664,0.027071903077380954
2024-01-12 08:00:00,45.5,3.479166667,49.333333333333336,0.027071442476190477
2024-01-12 09:00:00,47.5,3.655208333625,49.75,0.027070981875
2024-01-12 10:00:00,50.0,3.83125000025,50.166666666666664,0.027070521273809524
2024-01-12 11:00:00,53.0,4.007291666875,50.583333333333336,0.027070060672619047
2024-01-12 12:00:00,55.5,4.1833333335,51.0,0.02706960007142857
2024-01-12 13:00:00,56.5,4.3593750001250005,51.416666666666664,0.027069139470238097
2024-01-12 14:00:00,57.5,4.53541666675,51.833333333333336,0.02706867886904762
2024-01-12 15:00:00,57.0,4.711458333375,52.25,0.027068218267857144
2024-01-12 16:00:00,55.5,4.8875,52.666666666666664,0.027067757666666668
2024-01-12 17:00:00,54.5,5.206770833375,53.083333333333336,0.02706729706547619
2024-01-12 18:00:00,53.0,5.52604166675,53.5,0.027066836464285714
2024-01-12 19:00:00,51.5,5.845312500125,53.916666666666664,0.027066375863095238
2024-01-12 20:00:00,50.5,6.1645833334999995,54.33333333333333,0.027065915261904765
2024-01-12 21:00:00,50.5,6.483854166875,54.75,0.027065454660714288
2024-01-12 22:00:00,51.5,6.80312500025,55.166666666666664,0.02706499405952381
2024-01-12 23:00:00,52.0,7.122395833624999,55.58333333333333,0.027064533458333335
2024-01-13 00:00:00,52.0,7.441666667,56.0,0.027064072857142858
2024-01-13 01:00:00,52.5,7.430729167,55.583333333333336,0.02706361225595238
2024-01-13 02:00:00,52.0,7.419791667,55.166666666666664,0.027063151654761905
2024-01-13 03:00:00,50.5,7.408854167,54.75,0.02706269105357143
2024-01-13 04:00:00,50.0,7.3979166670000005,54.333333333333336,0.027062230452380955
2024-01-13 05:00:00,49.5,7.386979167,53.916666666666664,0.02706176985119048
2024-01-13 06:00:00,48.5,7.376041667,53.5,0.027061309250000002
2024-01-13 07:00:00,48.5,7.365104167,53.083333333333336,0.027060848648809525
2024-01-13 08:00:00,48.5,7.354166667,52.666666666666664,0.02706038804761905
2024-01-13 09:00:00,48.5,7.089583333625001,52.25,0.027059927446428572
2024-01-13 10:00:00,49.5,6.82500000025,51.833333333333336,0.027059466845238096
2024-01-13 11:00:00,51.0,6.560416666875,51.416666666666664,0.02705900624404762
2024-01-13 12:00:00,52.5,6.2958333335,51.0,0.027058545642857146
2024-01-13 13:00:00,53.0,6.0312500001250005,50.583333333333336,0.02705808504166667
2024-01-13 14:00:00,50.5,5.76666666675,50.166666666666664,0.027057624440476193
2024-01-13 15:00:00,49.5,5.502083333374999,49.75,0.027057163839285716
2024-01-13 16:00:00,46.5,5.2375,49.333333333333336,0.02705670323809524
2024-01-13 17:00:00,44.5,5.254166666625,48.916666666666664,0.027056242636904763
2024-01-13 18:00:00,42.5,5.27083333325,48.5,0.027055782035714286
2024-01-13 19:00:00,41.0,5.287499999875,48.083333333333336,0.02705532143452381
2024-01-13 20:00:00,40.0,5.3041666665000005,47.66666666666667,0.027054860833333333
2024-01-13 21:00:00,38.5,5.320833333125,47.25,0.02705440023214286
2024-01-13 22:00:00,37.5,5.33749999975,46.833333333333336,0.027053939630952383
2024-01-13 23:00:00,37.0,5.354166666375,46.41666666666667,0.027053479029761907
2024-01-14 00:00:00,36.5,5.370833333,46.0,0.02705301842857143
2024-01-14 01:00:00,36.0,5.21093749975,46.25,0.027052557827380953
2024-01-14 02:00:00,36.5,5.0510416665,46.5,0.027052097226190477
2024-01-14 03:00:00,36.0,4.89114583325,46.75,0.027051636625
2024-01-14 04:00:00,36.0,4.73125,47.0,0.027051176023809527
2024-01-14 05:00:00,35.5,4.57135416675,47.25,0.02705071542261905
2024-01-14 06:00:00,35.0,4.411458333500001,47.5,0.027050254821428574
2024-01-14 07:00:00,34.5,4.25156250025,47.75,0.027049794220238097
2024-01-14 08:00:00,35.0,4.091666667,48.0,0.02704933361904762
2024-01-14 09:00:00,36.5,4.254166667,48.25,0.027048873017857144
2024-01-14 10:00:00,37.5,4.416666667,48.5,0.027048412416666667
2024-01-14 11:00:00,38.0,4.579166667,48.75,0.02704795181547619
2024-01-14 12:00:00,39.0,4.7416666670000005,49.0,0.027047491214285714
2024-01-14 13:00:00,38.0,4.904166667,49.25,0.02704703061309524
2024-01-14 14:00:00,38.5,5.066666667,49.5,0.027046570011904764
2024-01-14 15:00:00,36.5,5.229166666999999,49.75,0.027046109410714288
2024-01-14 16:00:00,36.0,5.391666667,50.0,0.02704564880952381
2024-01-14 17:00:00,35.5,5.296354167,50.25,0.027045188208333334
2024-01-14 18:00:00,33.5,5.201041667,50.5,0.027044727607142858
2024-01-14 19:00:00,32.5,5.105729167,50.75,0.02704426700595238
2024-01-14 20:00:00,31.5,5.010416666999999,51.0,0.027043806404761908
2024-01-14 21:00:00,32.0,4.915104167,51.25,0.02704334580357143
2024-01-14 22:00:00,33.0,4.819791667,51.5,0.027042885202380955
2024-01-14 23:00:00,33.0,4.724479167,51.75,0.02704242460119048
2024-01-15 00:00:00,32.5,4.629166667,52.0,0.027041964
2024-01-15 01:00:00,32.0,4.663802083625,51.583333333333336,0.02704565235119048
2024-01-15 02:00:00,31.5,4.69843750025,51.166666666666664,0.027049340702380954
2024-01-15 03:00:00,31.0,4.733072916875,50.75,0.02705302905357143
2024-01-15 04:00:00,31.0,4.7677083335,50.333333333333336,0.027056717404761906
2024-01-15 05:00:00,53.0,4.802343750125,49.916666666666664,0.027060405755952383
2024-01-15 06:00:00,54.0,4.83697916675,49.5,0.027064094107142857
2024-01-15 07:00:00,56.0,4.871614583375,49.083333333333336,0.027067782458333335
2024-01-15 08:00:00,58.0,4.90625,48.666666666666664,0.027071470809523813
2024-01-15 09:00:00,62.0,5.66953125,48.25,0.027075159160714287
2024-01-15 10:00:00,67.0,6.4328125,47.833333333333336,0.027078847511904765
2024-01-15 11:00:00,69.0,7.196093749999999,47.416666666666664,0.02708253586309524
2024-01-15 12:00:00,68.0,7.959375,47.0,0.027086224214285717
2024-01-15 13:00:00,67.0,8.72265625,46.583333333333336,0.02708991256547619
2024-01-15 14:00:00,69.0,9.485937499999999,46.166666666666664,0.02709360091666667
2024-01-15 15:00:00,69.0,10.249218749999999,45.75,0.027097289267857143
2024-01-15 16:00:00,69.0,11.0125,45.333333333333336,0.02710097761904762
2024-01-15 17:00:00,68.0,10.233593749999999,44.916666666666664,0.027104665970238098
2024-01-15 18:00:00,67.0,9.454687499999999,44.5,0.027108354321428572
2024-01-15 19:00:00,66.0,8.67578125,44.083333333333336,0.02711204267261905
2024-01-15 20:00:00,65.0,7.896875,43.66666666666667,0.027115731023809524
2024-01-15 21:00:00,65.0,7.117968749999999,43.25,0.027119419375000002
2024-01-15 22:00:00,65.0,6.3390625,42.833333333333336,0.027123107726190476
2024-01-15 23:00:00,64.0,5.56015625,42.41666666666667,0.027126796077380954
2024-01-16 00:00:00,65.0,4.78125,42.0,0.02713048442857143
2024-01-16 01:00:00,65.0,4.826041666625,42.25,0.027134172779761906
2024-01-16 02:00:00,65.0,4.87083333325,42.5,0.027137861130952384
2024-01-16 03:00:00,65.0,4.915624999875,42.75,0.027141549482142858
2024-01-16 04:00:00,66.0,4.9604166665000005,43.0,0.027145237833333336
