date_time,temp,pm2_5,aqi,ozone
2024-01-11 23:00:00,41.0,5.679166667,52.0,0.027119345
2024-01-12 00:00:00,41.5,3.641666667,46.0,0.027119345
2024-01-12 01:00:00,42.0,3.641666667,46.0,0.027119345
2024-01-12 02:00:00,42.0,3.641666667,46.0,0.027119345
2024-01-12 03:00:00,43.0,3.641666667,46.0,0.027119345
2024-01-12 04:00:00,43.5,3.641666667,46.0,0.027119345
2024-01-12 05:00:00,44.0,3.641666667,46.0,0.027119345
2024-01-12 06:00:00,44.5,3.641666667,46.0,0.027119345
2024-01-12 07:00:00,44.5,3.641666667,46.0,0.027119345
2024-01-12 08:00:00,45.5,3.479166667,46.0,0.027119345
2024-01-12 09:00:00,47.5,3.479166667,46.0,0.027119345
2024-01-12 10:00:00,50.0,3.479166667,46.0,0.027119345
2024-01-12 11:00:00,53.0,3.479166667,46.0,0.027119345
2024-01-12 12:00:00,55.5,3.479166667,46.0,0.027119345
2024-01-12 13:00:00,56.5,3.479166667,46.0,0.027119345
2024-01-12 14:00:00,57.5,3.479166667,46.0,0.027119345
2024-01-12 15:00:00,57.0,3.479166667,46.0,0.027119345
2024-01-12 16:00:00,55.5,4.8875,46.0,0.027119345
2024-01-12 17:00:00,54.5,4.8875,46.0,0.027119345
2024-01-12 18:00:00,53.0,4.8875,46.0,0.027119345
2024-01-12 19:00:00,51.5,4.8875,46.0,0.027119345
2024-01-12 20:00:00,50.5,4.8875,46.0,0.027119345
2024-01-12 21:00:00,50.5,4.8875,46.0,0.027119345
2024-01-12 22:00:00,51.5,4.8875,46.0,0.027119345
2024-01-12 23:00:00,52.0,4.8875,46.0,0.027119345
2024-01-13 00:00:00,52.0,7.441666667,56.0,0.027119345
2024-01-13 01:00:00,52.5,7.441666667,56.0,0.027119345
2024-01-13 02:00:00,52.0,7.441666667,56.0,0.027119345
2024-01-13 03:00:00,50.5,7.441666667,56.0,0.027119345
2024-01-13 04:00:00,50.0,7.441666667,56.0,0.027119345
2024-01-13 05:00:00,49.5,7.441666667,56.0,0.027119345
2024-01-13 06:00:00,48.5,7.441666667,56.0,0.027119345
2024-01-13 07:00:00,48.5,7.441666667,56.0,0.027119345
2024-01-13 08:00:00,48.5,7.354166667,56.0,0.027119345
2024-01-13 09:00:00,48.5,7.354166667,56.0,0.027119345
2024-01-13 10:00:00,49.5,7.354166667,56.0,0.027119345
2024-01-13 11:00:00,51.0,7.354166667,56.0,0.027119345
2024-01-13 12:00:00,52.5,7.354166667,56.0,0.027119345
2024-01-13 13:00:00,53.0,7.354166667,56.0,0.027119345
2024-01-13 14:00:00,50.5,7.354166667,56.0,0.027119345
2024-01-13 15:00:00,49.5,7.354166667,56.0,0.027119345
2024-01-13 16:00:00,46.5,5.2375,56.0,0.027119345
2024-01-13 17:00:00,44.5,5.2375,56.0,0.027119345
2024-01-13 18:00:00,42.5,5.2375,56.0,0.027119345
2024-01-13 19:00:00,41.0,5.2375,56.0,0.027119345
2024-01-13 20:00:00,40.0,5.2375,56.0,0.027119345
2024-01-13 21:00:00,38.5,5.2375,56.0,0.027119345
2024-01-13 22:00:00,37.5,5.2375,56.0,0.027119345
2024-01-13 23:00:00,37.0,5.2375,56.0,0.027119345
2024-01-14 00:00:00,36.5,5.370833333,46.0,0.027119345
2024-01-14 01:00:00,36.0,5.370833333,46.0,0.027119345
2024-01-14 02:00:00,36.5,5.370833333,46.0,0.027119345
2024-01-14 03:00:00,36.0,5.370833333,46.0,0.027119345
2024-01-14 04:00:00,36.0,5.370833333,46.0,0.027119345
2024-01-14 05:00:00,35.5,5.370833333,46.0,0.027119345
2024-01-14 06:00:00,35.0,5.370833333,46.0,0.027119345
2024-01-14 07:00:00,34.5,5.370833333,46.0,0.027119345
2024-01-14 08:00:00,35.0,4.091666667,46.0,0.027119345
2024-01-14 09:00:00,36.5,4.091666667,46.0,0.027119345
2024-01-14 10:00:00,37.5,4.091666667,46.0,0.027119345
2024-01-14 11:00:00,38.0,4.091666667,46.0,0.027119345
2024-01-14 12:00:00,39.0,4.091666667,46.0,0.027119345
2024-01-14 13:00:00,38.0,4.091666667,46.0,0.027119345
2024-01-14 14:00:00,38.5,4.091666667,46.0,0.027119345
2024-01-14 15:00:00,36.5,4.091666667,46.0,0.027119345
2024-01-14 16:00:00,36.0,5.391666667,46.0,0.027119345
2024-01-14 17:00:00,35.5,5.391666667,46.0,0.027119345
2024-01-14 18:00:00,33.5,5.391666667,46.0,0.027119345
2024-01-14 19:00:00,32.5,5.391666667,46.0,0.027119345
2024-01-14 20:00:00,31.5,5.391666667,46.0,0.027119345
2024-01-14 21:00:00,32.0,5.391666667,46.0,0.027119345
2024-01-14 22:00:00,33.0,5.391666667,46.0,0.027119345
2024-01-14 23:00:00,33.0,5.391666667,46.0,0.027119345
2024-01-15 00:00:00,32.5,4.629166667,52.0,0.027041964
2024-01-15 01:00:00,32.0,4.629166667,52.0,0.027041964
2024-01-15 02:00:00,31.5,4.629166667,52.0,0.027041964
